house_id,tittle,city,price_act,price_first,details_1_desc,details_2_desc,details_3_desc,advertiser
94055807,Flat / apartment for sale in calle Carraca,"La Paz - Segunda Aguada - Loreto, Cadiz","200,000","
206,000 €
","['70 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'no lift']",['Consumo:'],[],Professional advertiser
96869556,Flat / apartment for sale in Calle Robles,"La Caleta - La Viña, Cadiz","209,500","209,500","['56 m² built, 33 m² floor area', '1 bedroom', '1 bathroom', 'New housing development']",['no indicado'],[],Professional advertiser
96869554,Flat / apartment for sale in Calle Robles,"La Caleta - La Viña, Cadiz","202,500","202,500","['75 m² built, 44 m² floor area', '1 bedroom', '1 bathroom', 'New housing development']",['no indicado'],[],Professional advertiser
95694079,Flat / apartment for sale in Ecuador,"Zona San José - Varela, Cadiz","385,000","
400,000 €
","['155 m² built, 143 m² floor area', '5 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', 'Built in 1973', 'Access adapted for persons with reduced mobility', '4th floor interior', 'with lift']","['Consumo: \n51,04 kWh/m² year', 'Emisiones: \n10,05 kg CO2/m² year']",[],Professional advertiser
96546588,Flat / apartment for sale in avenida Duque de Nájera NN,"La Caleta - La Viña, Cadiz","465,000","465,000","['170 m² built, 150 m² floor area', '5 bedrooms', '3 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation West', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '4th floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
96013174,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"155,000","
160,000 €
","['84 m² built, 70 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Orientation East, West', 'Built in 1961', 'No heating', '3rd floor', 'no lift']",['no indicado'],[],Professional advertiser
95951739,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"186,000","
200,000 €
","['108 m² built, 85 m² floor area', '4 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Orientation East', 'Built in 1995', 'No heating', '3rd floor', 'no lift']",['Consumo: \n87 kWh/m² year'],[],Professional advertiser
95663525,Flat / apartment for sale in granja san idelfonso NN,"Zona San José - Varela, Cadiz","275,000","275,000","['88 m² built, 81 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', '4th floor interior', 'with lift']",['en trámite'],[],Professional advertiser
96467951,Flat / apartment for sale in Zona de San Lorenzo NN,"La Caleta - La Viña, Cadiz","165,000","165,000","['91 m² built, 88 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Mezzanine exterior', 'no lift']",['inmueble exento'],[],Professional advertiser
96039362,Flat / apartment for sale in Zona de la Plaza de San Antonio NN,"Mentidero - Teatro Falla - Alameda, Cadiz","99,900","99,900","['50 m² built, 45 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', '1st floor interior', 'no lift']",['en trámite'],[],Professional advertiser
95289589,Flat / apartment for sale in Zona Plaza de la Libertad NN,"La Caleta - La Viña, Cadiz","349,900","349,900","['100 m² built', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1988', '2nd floor exterior', 'with lift']","['Air conditioning', 'inmueble exento']",[],Professional advertiser
95054463,Flat / apartment for sale in CERVANTES,"Mentidero - Teatro Falla - Alameda, Cadiz","340,000","340,000","['115 m² built', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2015', 'Individual heating: Air conditioning/Heat pump', '1st floor exterior', 'with lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
96869555,Flat / apartment for sale in Calle Robles,"La Caleta - La Viña, Cadiz","205,000","205,000","['71 m² built, 43 m² floor area', '1 bedroom', '1 bathroom', 'New housing development']",['Consumo:'],[],Professional advertiser
96869520,Flat / apartment for sale in Calle Robles,"La Caleta - La Viña, Cadiz","207,000","207,000","['60 m² built, 35 m² floor area', '1 bedroom', '1 bathroom', 'New housing development']",['Consumo:'],[],Professional advertiser
96635901,Flat / apartment for sale in calle Carlos Haya,"La Paz - Segunda Aguada - Loreto, Cadiz","170,000","
177,000 €
","['70 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Ground floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
94744375,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"327,500","
335,000 €
","['189 m² built, 170 m² floor area', '4 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Individual heating', '1st floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
96830828,Flat / apartment for sale in Playa Stª Mª del Mar,Cadiz,"270,000","270,000","['91 m² built, 78 m² floor area', '4 bedrooms', '1 bathroom', 'Terrace', 'Second hand/needs renovating', 'Orientation West', 'Built in 1958', 'No heating', '4th floor exterior', 'with lift']",['Consumo: \n103 kWh/m² year'],[],Professional advertiser
93888888,Flat / apartment for sale in Zona Bahía Blanca,Cadiz,"750,000","750,000","['232 m² built, 200 m² floor area', '6 bedrooms', '4 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East, West', 'Built in 1971', 'No heating', 'Access adapted for persons with reduced mobility', '10th floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
84496099,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"170,000","170,000","['71 m² built, 65 m² floor area', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Orientation West', 'No heating', '2nd floor exterior', 'no lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
96746699,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"330,000","330,000","['139 m² built, 93 m² floor area', '4 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Orientation North, East', 'Built in 2017', 'No heating', 'Access adapted for persons with reduced mobility', '4th floor exterior', 'with lift']","['Air conditioning', 'Consumo: \n51 kWh/m² year']",[],Professional advertiser
96710105,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"175,000","175,000","['67 m² built, 57 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1970', 'No heating', '1st floor exterior', 'no lift']","['Air conditioning', 'Consumo: \n109 kWh/m² year']",[],Professional advertiser
96680015,Duplex for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"177,000","177,000","['67 m² built, 49 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', 'Built in 2003', 'No heating', '2nd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96480552,Flat / apartment for sale in Zona Laguna,Cadiz,"240,000","
250,000 €
","['86 m² built, 80 m² floor area', '4 bedrooms', '2 bathrooms', 'Second hand/needs renovating', 'No heating', '2nd floor', 'with lift']",['en trámite'],[],Professional advertiser
96504521,Flat / apartment for sale in avenida San Severiano,"La Paz - Segunda Aguada - Loreto, Cadiz","260,000","260,000","['123 m² built', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South, East', 'Built in 1956', '4th floor exterior', 'no lift']","['Consumo: \n105,64 kWh/m² year', 'Emisiones: \n21,53 kg CO2/m² year']",[],Professional advertiser
96320074,Flat / apartment for sale in calle Rafael Picardo O'Leary,"La Paz - Segunda Aguada - Loreto, Cadiz","180,000","180,000","['67 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Orientation South, East', 'Built in 1968', '4th floor exterior', 'with lift']","['Consumo: \n129,74 kWh/m² year', 'Emisiones: \n27 kg CO2/m² year']",[],Professional advertiser
96254861,Flat / apartment for sale in calle Cardenal Zapata,"Centro Histórico - Plaza España, Cadiz","235,000","235,000","['107 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South, East', 'Built in 1988', '2nd floor exterior', 'no lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
95970657,Flat / apartment for sale in plaza de las Viudas,"Mentidero - Teatro Falla - Alameda, Cadiz","259,000","259,000","['102 m² built', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation North', 'Built in 1961', '1st floor exterior', 'with lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
95347308,Flat / apartment for sale in Hércules,"Mentidero - Teatro Falla - Alameda, Cadiz","225,000","225,000","['81 m² built', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation South, West', 'Built in 1888', 'Access adapted for persons with reduced mobility', '3rd floor exterior', 'with lift']","['Consumo: \n145,38 kWh/m² year', 'Emisiones: \n29,75 kg CO2/m² year']",[],Professional advertiser
94179036,Flat / apartment for sale in avenida Fernández Ladreda,"Playa Stª Mª del Mar, Cadiz","720,000","720,000","['167 m² built', '3 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South, West', 'Built in 1961', 'Individual heating: Natural gas', '2nd floor exterior', 'with lift']",['Consumo:'],[],Professional advertiser
96863739,Flat / apartment for sale in calle General Muñoz Arenillas,"Playa Victoria, Cadiz","285,000","285,000","['66 m² built', '2 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', '6th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96685945,Flat / apartment for sale in calle Carmen Coronada,"Mentidero - Teatro Falla - Alameda, Cadiz","195,000","195,000","['129 m² built, 120 m² floor area', '4 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1995', 'No heating', 'Ground floor exterior', 'no lift']",['Consumo:'],[],Professional advertiser
91832495,Flat / apartment for sale in Mercado de Abastos,"La Caleta - La Viña, Cadiz","125,000","125,000","['71 m² built, 64 m² floor area', '2 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1888', '3rd floor exterior', 'no lift']",['Consumo:'],[],Professional advertiser
96923952,Flat / apartment for sale in salvador del mundo,"Zona San José - Varela, Cadiz","175,000","175,000","['72 m² built', '3 bedrooms', '1 bathroom', 'Second hand/needs renovating', 'Fitted wardrobes', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '5th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96899268,Flat / apartment for sale in avenida Lacave,"La Paz - Segunda Aguada - Loreto, Cadiz","150,000","150,000","['70 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Storeroom', 'Built in 1973', 'Ground floor exterior', 'with lift']","['Consumo: \n129,5 kWh/m² year', 'Emisiones: \n27 kg CO2/m² year']",[],Professional advertiser
96116931,Flat / apartment for sale in calle Zona Bahía Blanca,"Zona Bahía Blanca, Cadiz","199,999","
205,000 €
","['70 m² built', '2 bedrooms', '1 bathroom', 'Second hand/needs renovating', 'Fitted wardrobes', 'Orientation South', 'Individual heating: Propane/butane gas', 'Access adapted for persons with reduced mobility', '4th floor exterior', 'with lift']",['Consumo:'],[],Professional advertiser
93824363,Flat / apartment for sale in GAS,"Zona San José - Varela, Cadiz","171,000","171,000","['84 m² built, 73 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation South', 'Built in 1979', 'Individual heating: Electric', '3rd floor exterior', 'no lift']","['Air conditioning', 'Consumo: \n113,37 kWh/m² year']",[],Professional advertiser
96890660,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"350,000","350,000","['136 m² built', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
96618170,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"250,000","250,000","['101 m² built', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', 'Built in 1995', 'No heating', '2nd floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
96214775,Penthouse for sale in La Caleta - La Viña,Cadiz,"325,000","325,000","['122 m² built, 105 m² floor area', '2 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Storeroom', 'Built in 2021', 'No heating', '4th floor', 'with lift']","['Air conditioning', 'inmueble exento']",[],Professional advertiser
93647155,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"283,393","283,393","['88 m² built, 76 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2020', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '2nd floor interior', 'with lift']",['en trámite'],[],Professional advertiser
96075110,Flat / apartment for sale in Zona Bahía Blanca,Cadiz,"250,000","250,000","['72 m² built, 48 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South, West', 'Built in 1994', 'No heating', 'Access adapted for persons with reduced mobility', 'Ground floor exterior', 'with lift']","['Air conditioning', 'Green areas', 'Consumo: \n114 kWh/m² year']",[],Professional advertiser
95516044,Flat / apartment for sale in Cortadura - Zona Franca,Cadiz,"339,000","339,000","['97 m² built, 67 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', 'Built in 1980', 'No heating', 'Access adapted for persons with reduced mobility', '1st floor exterior', 'with lift']",['Consumo: \n89 kWh/m² year'],[],Professional advertiser
95109707,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"135,000","135,000","['65 m² built, 60 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation North', 'Built in 1888', 'No heating', '3rd floor exterior', 'no lift']","['Air conditioning', 'inmueble exento']",[],Professional advertiser
